"kementerian_nama","program","unit_organisasi","kegiatan","unit_eselon2","fungsi","subfungsi","output_program","output","satuan","dijumlahkan","multiyears","jns_output","rab","tor","sasaran_kegiatan","sasaran_program","sasaran_strategis","suboutput","komponen","jns_komponen","type_komponen","indikasi_pbj","satuan_komponen","kewenangan","propinsi","kabupaten","nawacita","janpres","tematiks","pb","pn","pp","kp","pro_pn","pns","pps","kps","pro_pns","kerangka_regulasi","alokasi_rp","alokasi_pnbp","alokasi_blu","alokasi_pln","alokasi_rmp","alokasi_pdn","alokasi_hibah","alokasi_ph","alokasi_hn","alokasi_sbsn","alokasi_total","alokasi_1","alokasi_2","alokasi_3"
"KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL","020.02.03-Program Pengawasan dan Peningkatan Akuntabilitas Aparatur Kementerian ESDM","02-Inspektorat Jenderal","1891-Dukungan Manajemen dan Dukungan Teknis Lainnya Inspektorat Jenderal Kementerian Energi dan Sumber Daya Mineral","05-Sekretariat Inspektorat Jenderal","EKONOMI","BAHAN BAKAR DAN ENERGI","03-Meningkatnya Reformasi Birokrasi dan Dukungan Pelaksanaan Pengawasan Intern yang berkualitas","950-Layanan Dukungan Manajemen Eselon I","1-Layanan","false","false","Reguler Lanjutan / MYC","TOR 950 - SES_1.pdf","TOR 950 - SES_1.pdf","01-Terselenggaranya Dukungan Manajemen dan Dukungan Teknis Lainnya Inspektorat Jenderal Kementerian Energi dan Sumber Daya Mineral","03-Reformasi Birokrasi dan Dukungan Pelaksanaan Pengawasan Intern yang berkualitas","06-Pembinaan, Pengawasan dan Pengendalian Sektor ESDM yang Efektif","001-tanpa suboutput","072-Penyusunan Laporan Tahunan","Utama","NON OPS","Kombinasi","Laporan","Pusat","00-Pusat","0000-Pusat","","","000 - Bukan Tematik","00-Bukan prioritas bidang","","","","","","","","","Tidak",52180,0,0,0,0,0,0,0,0,0,52180,67000,87000,98900
"KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL","020.02.03-Program Pengawasan dan Peningkatan Akuntabilitas Aparatur Kementerian ESDM","02-Inspektorat Jenderal","1891-Dukungan Manajemen dan Dukungan Teknis Lainnya Inspektorat Jenderal Kementerian Energi dan Sumber Daya Mineral","05-Sekretariat Inspektorat Jenderal","EKONOMI","BAHAN BAKAR DAN ENERGI","03-Meningkatnya Reformasi Birokrasi dan Dukungan Pelaksanaan Pengawasan Intern yang berkualitas","950-Layanan Dukungan Manajemen Eselon I","1-Layanan","false","false","Reguler Lanjutan / MYC","TOR 950 - SES_1.pdf","TOR 950 - SES_1.pdf","01-Terselenggaranya Dukungan Manajemen dan Dukungan Teknis Lainnya Inspektorat Jenderal Kementerian Energi dan Sumber Daya Mineral","03-Reformasi Birokrasi dan Dukungan Pelaksanaan Pengawasan Intern yang berkualitas","06-Pembinaan, Pengawasan dan Pengendalian Sektor ESDM yang Efektif","001-tanpa suboutput","073-Penyusunan Laporan Aparatur Pengawasan Intern Pemerintah (APIP)","Utama","NON OPS","Kombinasi","Laporan","Pusat","00-Pusat","0000-Pusat","","","000 - Bukan Tematik","00-Bukan prioritas bidang","","","","","","","","","Tidak",231006,0,0,0,0,0,0,0,0,0,231006,331006,431006,531006
"KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL","020.02.03-Program Pengawasan dan Peningkatan Akuntabilitas Aparatur Kementerian ESDM","02-Inspektorat Jenderal","1891-Dukungan Manajemen dan Dukungan Teknis Lainnya Inspektorat Jenderal Kementerian Energi dan Sumber Daya Mineral","05-Sekretariat Inspektorat Jenderal","EKONOMI","BAHAN BAKAR DAN ENERGI","03-Meningkatnya Reformasi Birokrasi dan Dukungan Pelaksanaan Pengawasan Intern yang berkualitas","950-Layanan Dukungan Manajemen Eselon I","1-Layanan","false","false","Reguler Lanjutan / MYC","TOR 950 - SES_1.pdf","TOR 950 - SES_1.pdf","01-Terselenggaranya Dukungan Manajemen dan Dukungan Teknis Lainnya Inspektorat Jenderal Kementerian Energi dan Sumber Daya Mineral","03-Reformasi Birokrasi dan Dukungan Pelaksanaan Pengawasan Intern yang berkualitas","06-Pembinaan, Pengawasan dan Pengendalian Sektor ESDM yang Efektif","001-tanpa suboutput","074-Monitoring Penyelesaian Potensi Kerugian Negara","Utama","NON OPS","Kombinasi","Laporan","Pusat","00-Pusat","0000-Pusat","","","000 - Bukan Tematik","00-Bukan prioritas bidang","","","","","","","","","Tidak",223515,0,0,0,0,0,0,0,0,0,223515,323515,423515,523515
"KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL","020.02.03-Program Pengawasan dan Peningkatan Akuntabilitas Aparatur Kementerian ESDM","02-Inspektorat Jenderal","1891-Dukungan Manajemen dan Dukungan Teknis Lainnya Inspektorat Jenderal Kementerian Energi dan Sumber Daya Mineral","05-Sekretariat Inspektorat Jenderal","EKONOMI","BAHAN BAKAR DAN ENERGI","03-Meningkatnya Reformasi Birokrasi dan Dukungan Pelaksanaan Pengawasan Intern yang berkualitas","950-Layanan Dukungan Manajemen Eselon I","1-Layanan","false","false","Reguler Lanjutan / MYC","TOR 950 - SES_1.pdf","TOR 950 - SES_1.pdf","01-Terselenggaranya Dukungan Manajemen dan Dukungan Teknis Lainnya Inspektorat Jenderal Kementerian Energi dan Sumber Daya Mineral","03-Reformasi Birokrasi dan Dukungan Pelaksanaan Pengawasan Intern yang berkualitas","06-Pembinaan, Pengawasan dan Pengendalian Sektor ESDM yang Efektif","001-tanpa suboutput","075-Koordinasi Monitoring dan Evaluasi Pengawasan","Utama","NON OPS","Kombinasi","Laporan","Pusat","00-Pusat","0000-Pusat","","","000 - Bukan Tematik","00-Bukan prioritas bidang","","","","","","","","","Tidak",2565688,0,0,0,0,0,0,0,0,0,2565688,2665688,2765688,2865688
"KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL","020.02.03-Program Pengawasan dan Peningkatan Akuntabilitas Aparatur Kementerian ESDM","02-Inspektorat Jenderal","1891-Dukungan Manajemen dan Dukungan Teknis Lainnya Inspektorat Jenderal Kementerian Energi dan Sumber Daya Mineral","05-Sekretariat Inspektorat Jenderal","EKONOMI","BAHAN BAKAR DAN ENERGI","03-Meningkatnya Reformasi Birokrasi dan Dukungan Pelaksanaan Pengawasan Intern yang berkualitas","950-Layanan Dukungan Manajemen Eselon I","1-Layanan","false","false","Reguler Lanjutan / MYC","TOR 950 - SES_1.pdf","TOR 950 - SES_1.pdf","01-Terselenggaranya Dukungan Manajemen dan Dukungan Teknis Lainnya Inspektorat Jenderal Kementerian Energi dan Sumber Daya Mineral","03-Reformasi Birokrasi dan Dukungan Pelaksanaan Pengawasan Intern yang berkualitas","06-Pembinaan, Pengawasan dan Pengendalian Sektor ESDM yang Efektif","001-tanpa suboutput","076-Manajemen Kepegawaian","Utama","NON OPS","Kombinasi","Laporan","Pusat","00-Pusat","0000-Pusat","","","000 - Bukan Tematik","00-Bukan prioritas bidang","","","","","","","","","Tidak",752322,0,0,0,0,0,0,0,0,0,752322,820322,920322,1020322
"KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL","020.02.03-Program Pengawasan dan Peningkatan Akuntabilitas Aparatur Kementerian ESDM","02-Inspektorat Jenderal","1891-Dukungan Manajemen dan Dukungan Teknis Lainnya Inspektorat Jenderal Kementerian Energi dan Sumber Daya Mineral","05-Sekretariat Inspektorat Jenderal","EKONOMI","BAHAN BAKAR DAN ENERGI","03-Meningkatnya Reformasi Birokrasi dan Dukungan Pelaksanaan Pengawasan Intern yang berkualitas","950-Layanan Dukungan Manajemen Eselon I","1-Layanan","false","false","Reguler Lanjutan / MYC","TOR 950 - SES_1.pdf","TOR 950 - SES_1.pdf","01-Terselenggaranya Dukungan Manajemen dan Dukungan Teknis Lainnya Inspektorat Jenderal Kementerian Energi dan Sumber Daya Mineral","03-Reformasi Birokrasi dan Dukungan Pelaksanaan Pengawasan Intern yang berkualitas","06-Pembinaan, Pengawasan dan Pengendalian Sektor ESDM yang Efektif","001-tanpa suboutput","077-Pengembangan Pegawai","Utama","NON OPS","Kombinasi","Laporan","Pusat","00-Pusat","0000-Pusat","","","000 - Bukan Tematik","00-Bukan prioritas bidang","","","","","","","","","Tidak",10187755,0,0,0,0,0,0,0,0,0,10187755,10287755,10387755,10487755
"KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL","020.02.03-Program Pengawasan dan Peningkatan Akuntabilitas Aparatur Kementerian ESDM","02-Inspektorat Jenderal","1891-Dukungan Manajemen dan Dukungan Teknis Lainnya Inspektorat Jenderal Kementerian Energi dan Sumber Daya Mineral","05-Sekretariat Inspektorat Jenderal","EKONOMI","BAHAN BAKAR DAN ENERGI","03-Meningkatnya Reformasi Birokrasi dan Dukungan Pelaksanaan Pengawasan Intern yang berkualitas","950-Layanan Dukungan Manajemen Eselon I","1-Layanan","false","false","Reguler Lanjutan / MYC","TOR 950 - SES_1.pdf","TOR 950 - SES_1.pdf","01-Terselenggaranya Dukungan Manajemen dan Dukungan Teknis Lainnya Inspektorat Jenderal Kementerian Energi dan Sumber Daya Mineral","03-Reformasi Birokrasi dan Dukungan Pelaksanaan Pengawasan Intern yang berkualitas","06-Pembinaan, Pengawasan dan Pengendalian Sektor ESDM yang Efektif","001-tanpa suboutput","078-Monev Reformasi Birokrasi","Utama","NON OPS","Kombinasi","Laporan","Pusat","00-Pusat","0000-Pusat","","","000 - Bukan Tematik","00-Bukan prioritas bidang","","","","","","","","","Tidak",915428,0,0,0,0,0,0,0,0,0,915428,1154280,1554280,1950500
"KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL","020.02.03-Program Pengawasan dan Peningkatan Akuntabilitas Aparatur Kementerian ESDM","02-Inspektorat Jenderal","1891-Dukungan Manajemen dan Dukungan Teknis Lainnya Inspektorat Jenderal Kementerian Energi dan Sumber Daya Mineral","05-Sekretariat Inspektorat Jenderal","EKONOMI","BAHAN BAKAR DAN ENERGI","03-Meningkatnya Reformasi Birokrasi dan Dukungan Pelaksanaan Pengawasan Intern yang berkualitas","950-Layanan Dukungan Manajemen Eselon I","1-Layanan","false","false","Reguler Lanjutan / MYC","TOR 950 - SES_1.pdf","TOR 950 - SES_1.pdf","01-Terselenggaranya Dukungan Manajemen dan Dukungan Teknis Lainnya Inspektorat Jenderal Kementerian Energi dan Sumber Daya Mineral","03-Reformasi Birokrasi dan Dukungan Pelaksanaan Pengawasan Intern yang berkualitas","06-Pembinaan, Pengawasan dan Pengendalian Sektor ESDM yang Efektif","001-tanpa suboutput","079-Peningkatan Internal Audit Capability Model (IACM)","Utama","NON OPS","Kombinasi","Laporan","Pusat","00-Pusat","0000-Pusat","","","000 - Bukan Tematik","00-Bukan prioritas bidang","","","","","","","","","Tidak",1017845,0,0,0,0,0,0,0,0,0,1017845,1620000,1750000,1950000
"KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL","020.02.03-Program Pengawasan dan Peningkatan Akuntabilitas Aparatur Kementerian ESDM","02-Inspektorat Jenderal","1891-Dukungan Manajemen dan Dukungan Teknis Lainnya Inspektorat Jenderal Kementerian Energi dan Sumber Daya Mineral","05-Sekretariat Inspektorat Jenderal","EKONOMI","BAHAN BAKAR DAN ENERGI","03-Meningkatnya Reformasi Birokrasi dan Dukungan Pelaksanaan Pengawasan Intern yang berkualitas","950-Layanan Dukungan Manajemen Eselon I","1-Layanan","false","false","Reguler Lanjutan / MYC","TOR 950 - SES_1.pdf","TOR 950 - SES_1.pdf","01-Terselenggaranya Dukungan Manajemen dan Dukungan Teknis Lainnya Inspektorat Jenderal Kementerian Energi dan Sumber Daya Mineral","03-Reformasi Birokrasi dan Dukungan Pelaksanaan Pengawasan Intern yang berkualitas","06-Pembinaan, Pengawasan dan Pengendalian Sektor ESDM yang Efektif","001-tanpa suboutput","080-Penataaan Organisasi dan Tata Laksana","Utama","NON OPS","Kombinasi","Laporan","Pusat","00-Pusat","0000-Pusat","","","000 - Bukan Tematik","00-Bukan prioritas bidang","","","","","","","","","Tidak",390631,0,0,0,0,0,0,0,0,0,390631,490631,495631,499631
"KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL","020.02.03-Program Pengawasan dan Peningkatan Akuntabilitas Aparatur Kementerian ESDM","02-Inspektorat Jenderal","1891-Dukungan Manajemen dan Dukungan Teknis Lainnya Inspektorat Jenderal Kementerian Energi dan Sumber Daya Mineral","05-Sekretariat Inspektorat Jenderal","EKONOMI","BAHAN BAKAR DAN ENERGI","03-Meningkatnya Reformasi Birokrasi dan Dukungan Pelaksanaan Pengawasan Intern yang berkualitas","950-Layanan Dukungan Manajemen Eselon I","1-Layanan","false","false","Reguler Lanjutan / MYC","TOR 950 - SES_1.pdf","TOR 950 - SES_1.pdf","01-Terselenggaranya Dukungan Manajemen dan Dukungan Teknis Lainnya Inspektorat Jenderal Kementerian Energi dan Sumber Daya Mineral","03-Reformasi Birokrasi dan Dukungan Pelaksanaan Pengawasan Intern yang berkualitas","06-Pembinaan, Pengawasan dan Pengendalian Sektor ESDM yang Efektif","001-tanpa suboutput","081-Administrasi Penyidik Pegawai Negeri Sipil (PPNS)","Utama","NON OPS","Kombinasi","Layanan","Pusat","00-Pusat","0000-Pusat","","","000 - Bukan Tematik","00-Bukan prioritas bidang","","","","","","","","","Tidak",767748,0,0,0,0,0,0,0,0,0,767748,787748,797748,807748
"KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL","020.02.03-Program Pengawasan dan Peningkatan Akuntabilitas Aparatur Kementerian ESDM","02-Inspektorat Jenderal","1891-Dukungan Manajemen dan Dukungan Teknis Lainnya Inspektorat Jenderal Kementerian Energi dan Sumber Daya Mineral","05-Sekretariat Inspektorat Jenderal","EKONOMI","BAHAN BAKAR DAN ENERGI","03-Meningkatnya Reformasi Birokrasi dan Dukungan Pelaksanaan Pengawasan Intern yang berkualitas","950-Layanan Dukungan Manajemen Eselon I","1-Layanan","false","false","Reguler Lanjutan / MYC","TOR 950 - SES_1.pdf","TOR 950 - SES_1.pdf","01-Terselenggaranya Dukungan Manajemen dan Dukungan Teknis Lainnya Inspektorat Jenderal Kementerian Energi dan Sumber Daya Mineral","03-Reformasi Birokrasi dan Dukungan Pelaksanaan Pengawasan Intern yang berkualitas","06-Pembinaan, Pengawasan dan Pengendalian Sektor ESDM yang Efektif","001-tanpa suboutput","082-Koordinasi Penyusunan Rancangan Peraturan Perundang Undangan","Utama","NON OPS","Kombinasi","Laporan","Pusat","00-Pusat","0000-Pusat","","","000 - Bukan Tematik","00-Bukan prioritas bidang","","","","","","","","","Tidak",225991,0,0,0,0,0,0,0,0,0,225991,360000,530000,700000
"KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL","020.02.03-Program Pengawasan dan Peningkatan Akuntabilitas Aparatur Kementerian ESDM","02-Inspektorat Jenderal","1891-Dukungan Manajemen dan Dukungan Teknis Lainnya Inspektorat Jenderal Kementerian Energi dan Sumber Daya Mineral","05-Sekretariat Inspektorat Jenderal","EKONOMI","BAHAN BAKAR DAN ENERGI","03-Meningkatnya Reformasi Birokrasi dan Dukungan Pelaksanaan Pengawasan Intern yang berkualitas","950-Layanan Dukungan Manajemen Eselon I","1-Layanan","false","false","Reguler Lanjutan / MYC","TOR 950 - SES_1.pdf","TOR 950 - SES_1.pdf","01-Terselenggaranya Dukungan Manajemen dan Dukungan Teknis Lainnya Inspektorat Jenderal Kementerian Energi dan Sumber Daya Mineral","03-Reformasi Birokrasi dan Dukungan Pelaksanaan Pengawasan Intern yang berkualitas","06-Pembinaan, Pengawasan dan Pengendalian Sektor ESDM yang Efektif","001-tanpa suboutput","083-Pelayanan Perpustakaan","Utama","NON OPS","Kombinasi","Laporan","Pusat","00-Pusat","0000-Pusat","","","000 - Bukan Tematik","00-Bukan prioritas bidang","","","","","","","","","Tidak",278650,0,0,0,0,0,0,0,0,0,278650,370000,575000,876000
"KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL","020.02.03-Program Pengawasan dan Peningkatan Akuntabilitas Aparatur Kementerian ESDM","02-Inspektorat Jenderal","1891-Dukungan Manajemen dan Dukungan Teknis Lainnya Inspektorat Jenderal Kementerian Energi dan Sumber Daya Mineral","05-Sekretariat Inspektorat Jenderal","EKONOMI","BAHAN BAKAR DAN ENERGI","03-Meningkatnya Reformasi Birokrasi dan Dukungan Pelaksanaan Pengawasan Intern yang berkualitas","950-Layanan Dukungan Manajemen Eselon I","1-Layanan","false","false","Reguler Lanjutan / MYC","TOR 950 - SES_1.pdf","TOR 950 - SES_1.pdf","01-Terselenggaranya Dukungan Manajemen dan Dukungan Teknis Lainnya Inspektorat Jenderal Kementerian Energi dan Sumber Daya Mineral","03-Reformasi Birokrasi dan Dukungan Pelaksanaan Pengawasan Intern yang berkualitas","06-Pembinaan, Pengawasan dan Pengendalian Sektor ESDM yang Efektif","001-tanpa suboutput","084-Pengelolaan Informasi, Kehumasan dan Kerja Sama","Utama","NON OPS","Kombinasi","Laporan","Pusat","00-Pusat","0000-Pusat","","","000 - Bukan Tematik","00-Bukan prioritas bidang","","","","","","","","","Tidak",422880,0,0,0,0,0,0,0,0,0,422880,600000,845600,980000
"KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL","020.02.03-Program Pengawasan dan Peningkatan Akuntabilitas Aparatur Kementerian ESDM","02-Inspektorat Jenderal","1891-Dukungan Manajemen dan Dukungan Teknis Lainnya Inspektorat Jenderal Kementerian Energi dan Sumber Daya Mineral","05-Sekretariat Inspektorat Jenderal","EKONOMI","BAHAN BAKAR DAN ENERGI","03-Meningkatnya Reformasi Birokrasi dan Dukungan Pelaksanaan Pengawasan Intern yang berkualitas","950-Layanan Dukungan Manajemen Eselon I","1-Layanan","false","false","Reguler Lanjutan / MYC","TOR 950 - SES_1.pdf","TOR 950 - SES_1.pdf","01-Terselenggaranya Dukungan Manajemen dan Dukungan Teknis Lainnya Inspektorat Jenderal Kementerian Energi dan Sumber Daya Mineral","03-Reformasi Birokrasi dan Dukungan Pelaksanaan Pengawasan Intern yang berkualitas","06-Pembinaan, Pengawasan dan Pengendalian Sektor ESDM yang Efektif","001-tanpa suboutput","085-Pengelolaan Perlengkapan Sarana dan Prasarana","Utama","NON OPS","Kombinasi","Laporan","Pusat","00-Pusat","0000-Pusat","","","000 - Bukan Tematik","00-Bukan prioritas bidang","","","","","","","","","Tidak",393394,0,0,0,0,0,0,0,0,0,393394,440000,670000,857000
"KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL","020.02.03-Program Pengawasan dan Peningkatan Akuntabilitas Aparatur Kementerian ESDM","02-Inspektorat Jenderal","1891-Dukungan Manajemen dan Dukungan Teknis Lainnya Inspektorat Jenderal Kementerian Energi dan Sumber Daya Mineral","05-Sekretariat Inspektorat Jenderal","EKONOMI","BAHAN BAKAR DAN ENERGI","03-Meningkatnya Reformasi Birokrasi dan Dukungan Pelaksanaan Pengawasan Intern yang berkualitas","950-Layanan Dukungan Manajemen Eselon I","1-Layanan","false","false","Reguler Lanjutan / MYC","TOR 950 - SES_1.pdf","TOR 950 - SES_1.pdf","01-Terselenggaranya Dukungan Manajemen dan Dukungan Teknis Lainnya Inspektorat Jenderal Kementerian Energi dan Sumber Daya Mineral","03-Reformasi Birokrasi dan Dukungan Pelaksanaan Pengawasan Intern yang berkualitas","06-Pembinaan, Pengawasan dan Pengendalian Sektor ESDM yang Efektif","001-tanpa suboutput","086-Layanan Kerumahtanggan","Utama","NON OPS","Kombinasi","Laporan","Pusat","00-Pusat","0000-Pusat","","","000 - Bukan Tematik","00-Bukan prioritas bidang","","","","","","","","","Tidak",499510,0,0,0,0,0,0,0,0,0,499510,599510,699510,799510
"KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL","020.02.03-Program Pengawasan dan Peningkatan Akuntabilitas Aparatur Kementerian ESDM","02-Inspektorat Jenderal","1891-Dukungan Manajemen dan Dukungan Teknis Lainnya Inspektorat Jenderal Kementerian Energi dan Sumber Daya Mineral","05-Sekretariat Inspektorat Jenderal","EKONOMI","BAHAN BAKAR DAN ENERGI","03-Meningkatnya Reformasi Birokrasi dan Dukungan Pelaksanaan Pengawasan Intern yang berkualitas","950-Layanan Dukungan Manajemen Eselon I","1-Layanan","false","false","Reguler Lanjutan / MYC","TOR 950 - SES_1.pdf","TOR 950 - SES_1.pdf","01-Terselenggaranya Dukungan Manajemen dan Dukungan Teknis Lainnya Inspektorat Jenderal Kementerian Energi dan Sumber Daya Mineral","03-Reformasi Birokrasi dan Dukungan Pelaksanaan Pengawasan Intern yang berkualitas","06-Pembinaan, Pengawasan dan Pengendalian Sektor ESDM yang Efektif","001-tanpa suboutput","087-Dukungan Operasional Pimpinan dan Keprotokolan","Utama","NON OPS","Kombinasi","Laporan","Pusat","00-Pusat","0000-Pusat","","","000 - Bukan Tematik","00-Bukan prioritas bidang","","","","","","","","","Tidak",400395,0,0,0,0,0,0,0,0,0,400395,600667,905000,1050000
"KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL","020.02.03-Program Pengawasan dan Peningkatan Akuntabilitas Aparatur Kementerian ESDM","02-Inspektorat Jenderal","1891-Dukungan Manajemen dan Dukungan Teknis Lainnya Inspektorat Jenderal Kementerian Energi dan Sumber Daya Mineral","05-Sekretariat Inspektorat Jenderal","EKONOMI","BAHAN BAKAR DAN ENERGI","03-Meningkatnya Reformasi Birokrasi dan Dukungan Pelaksanaan Pengawasan Intern yang berkualitas","950-Layanan Dukungan Manajemen Eselon I","1-Layanan","false","false","Reguler Lanjutan / MYC","TOR 950 - SES_1.pdf","TOR 950 - SES_1.pdf","01-Terselenggaranya Dukungan Manajemen dan Dukungan Teknis Lainnya Inspektorat Jenderal Kementerian Energi dan Sumber Daya Mineral","03-Reformasi Birokrasi dan Dukungan Pelaksanaan Pengawasan Intern yang berkualitas","06-Pembinaan, Pengawasan dan Pengendalian Sektor ESDM yang Efektif","001-tanpa suboutput","088-Pengelolaan dan Penyelamatan  Arsip Dinamis Inspektorat Jenderal KESDM","Utama","NON OPS","Kombinasi","Laporan","Pusat","00-Pusat","0000-Pusat","","","000 - Bukan Tematik","00-Bukan prioritas bidang","","","","","","","","","Tidak",412376,0,0,0,0,0,0,0,0,0,412376,495376,695376,953760
"KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL","020.02.03-Program Pengawasan dan Peningkatan Akuntabilitas Aparatur Kementerian ESDM","02-Inspektorat Jenderal","1891-Dukungan Manajemen dan Dukungan Teknis Lainnya Inspektorat Jenderal Kementerian Energi dan Sumber Daya Mineral","05-Sekretariat Inspektorat Jenderal","EKONOMI","BAHAN BAKAR DAN ENERGI","03-Meningkatnya Reformasi Birokrasi dan Dukungan Pelaksanaan Pengawasan Intern yang berkualitas","950-Layanan Dukungan Manajemen Eselon I","1-Layanan","false","false","Reguler Lanjutan / MYC","TOR 950 - SES_1.pdf","TOR 950 - SES_1.pdf","01-Terselenggaranya Dukungan Manajemen dan Dukungan Teknis Lainnya Inspektorat Jenderal Kementerian Energi dan Sumber Daya Mineral","03-Reformasi Birokrasi dan Dukungan Pelaksanaan Pengawasan Intern yang berkualitas","06-Pembinaan, Pengawasan dan Pengendalian Sektor ESDM yang Efektif","001-tanpa suboutput","089-Supervisi Kegiatan Tata Naskah Dinas dan Kearsipan di Lingkungan Itjen KESDM","Utama","NON OPS","Kombinasi","Laporan","Pusat","00-Pusat","0000-Pusat","","","000 - Bukan Tematik","00-Bukan prioritas bidang","","","","","","","","","Tidak",371462,0,0,0,0,0,0,0,0,0,371462,451462,600750,890000
